# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_2_neg_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_2_srt_flt_neg_srt.bam
1700102P08Rik	9	108392805	108410934	+	18130	116
Ccdc36	9	108403611	108428484	-	24874	18
BC048562	9	108436482	108446086	+	9605	3
Klhdc8b	9	108447636	108461581	-	13946	28
Ccdc71	9	108460527	108465938	+	5412	154
Lamb2	9	108479736	108490530	+	10795	4
Usp19	9	108490602	108502337	+	11736	1368
Qars	9	108507706	108515941	+	8236	340
Qrich1	9	108516806	108560163	+	43358	2557
Impdh2	9	108560286	108565584	+	5299	558
Ndufaf3	9	108565537	108567434	-	1898	59
Dalrd3	9	108569886	108572774	+	2889	128
Wdr6	9	108572311	108578739	-	6429	29
P4htm	9	108578862	108597667	-	18806	8
Arih2	9	108602942	108649386	-	46445	36
Slc25a20	9	108662098	108684641	+	22544	195
Prkar2a	9	108689314	108750436	+	61123	367
Ip6k2	9	108783796	108806337	+	22542	161
Nckipsd	9	108808368	108818844	+	10477	71
Celsr3	9	108826320	108852969	+	26650	5
Slc26a6	9	108853348	108913049	+	59702	66
Tmem89	9	108914619	108915563	+	945	2
Uqcrc1	9	108936633	108949623	+	12991	306
Col7a1	9	108953586	108984875	+	31290	80
Ucn2	9	108986010	108987164	+	1155	1
Pfkfb4	9	108991778	109032228	+	40451	106
Shisa5	9	109038565	109057777	+	19213	1583
Trex1	9	109057933	109059734	-	1802	164
Atrip	9	109057933	109074124	-	16192	209
Tma7	9	109074568	109082587	-	8020	25
Ccdc51	9	109082493	109092489	+	9997	139
Plxnb1	9	109095389	109119917	+	24529	44
Fbxw21	9	109139447	109162041	-	22595	13
Fbxw13	9	109179227	109195975	-	16749	14
Fbxw20	9	109217432	109234754	-	17323	14
Fbxw14	9	109270790	109287676	-	16887	9
Fbxw28	9	109322886	109339659	-	16774	9
Fbxw22	9	109378400	109404296	-	25897	34
Fbxw16	9	109432316	109449124	-	16809	10
Fbxw19	9	109478575	109495875	-	17301	8
Fbxw15	9	109552602	109568262	-	15661	11
Fbxw24	9	109601116	109626057	-	24942	24
Fbxw25	9	109645122	109664652	-	19531	6
Fbxw18	9	109676734	109702700	-	25967	31
Fbxw26	9	109717566	109746089	-	28524	13
Fbxw27	9	109766045	109790670	-	24626	22
Spink8	9	109812280	109826633	+	14354	9
Nme6	9	109832749	109842974	+	10226	109
Camp	9	109847379	109849617	-	2239	9
Cdc25a	9	109875579	109893895	+	18317	293
Map4	9	109931460	110083955	+	152496	2679
Dhx30	9	110084320	110117830	-	33511	170
Smarcc1	9	110117708	110240178	+	122471	2887
Cspg5	9	110243783	110262576	+	18794	161
Elp6	9	110305173	110322102	+	16930	110
Scap	9	110333288	110384950	+	51663	2235
Ptpn23	9	110385082	110408213	-	23132	116
Ngp	9	110419747	110423012	+	3266	3
Klhl18	9	110425926	110476694	-	50769	39
Kif9	9	110476958	110525179	+	48222	41
Setd2	9	110532597	110618633	+	86037	1725
Nradd	9	110621135	110624452	-	3318	20
Nbeal2	9	110624789	110654161	-	29373	23
Ccdc12	9	110656503	110711606	+	55104	1921
Pth1r	9	110722085	110747145	-	25061	37
Myl3	9	110741861	110769798	+	27938	17
Prss42	9	110798166	110803754	+	5589	2
Prss44	9	110813994	110824523	+	10530	5
Prss43	9	110826690	110831839	+	5150	4
Prss45	9	110834588	110841313	+	6726	3
Prss46	9	110844506	110856522	+	12017	11
Prss50	9	110857967	110864629	+	6663	2
Tmie	9	110865711	110880113	-	14403	7
Als2cl	9	110880174	110900530	+	20357	379
Fam240a	9	110914739	110916861	-	2123	2
Tdgf1	9	110939603	110946158	-	6556	2
Lrrc2	9	110951545	110984066	+	32522	27
Rtp3	9	110984935	110990583	-	5649	2
Ltf	9	111019271	111042767	+	23497	11
Ccrl2	9	111054486	111057519	-	3034	3
Lrrfip2	9	111117592	111225668	+	108077	511
Mlh1	9	111228228	111271791	-	43564	67
Epm2aip1	9	111271929	111279093	+	7165	137
Trank1	9	111311739	111395775	+	84037	51
Dclk3	9	111439081	111489118	+	50038	23
Stac	9	111561437	111690348	-	128912	92
Arpp21	9	112065091	112235018	-	169928	96
Pdcd6ip	9	113651744	113708259	-	56516	43
Clasp2	9	113741473	113919682	+	178210	1341
Ubp1	9	113930934	113977199	+	46266	2276
Fbxl2	9	113963637	114026761	-	63125	1307
Susd5	9	114057140	114098728	+	41589	26
Bcl2a1c	9	114330135	114330578	+	444	0
Crtap	9	114375134	114390675	-	15542	15
Glb1	9	114401076	114474898	+	73823	1051
Tmppe	9	114401105	114407276	+	6172	194
Ccr4	9	114490316	114504916	-	14601	20
Trim71	9	114507133	114564369	-	57237	28
Cnot10	9	114585878	114640184	-	54307	33
Dync1li1	9	114688790	114724302	+	35513	480
Cmtm6	9	114731173	114749344	+	18172	383
Cmtm7	9	114756836	114781849	-	25014	95
Cmtm8	9	114789345	114844152	-	54808	38
Gpd1l	9	114899341	114933987	-	34647	26
Osbpl10	9	114978569	115232225	+	253657	138
Rps27rt	9	114982366	114982739	-	374	1
Stt3b	9	115242581	115310421	-	67841	64
Gadl1	9	115909455	116076176	+	166722	82
Tgfbr2	9	116084293	116175360	-	91068	50
Rbms3	9	116572746	117872681	-	1299936	840
Zcwpw2	9	117876000	118014349	-	138350	82
Azi2	9	118040499	118069794	+	29296	505
Cmc1	9	118064522	118150177	-	85656	160
Eomes	9	118478212	118486132	+	7921	54
Golga4	9	118506267	118582519	+	76253	2034
Itga9	9	118606690	118901003	+	294314	194
Ctdspl	9	118926453	119043998	+	117546	91
Vill	9	119052778	119071519	+	18742	5
Plcd1	9	119071527	119093502	-	21976	11
Dlec1	9	119102478	119148246	+	45769	27
Acaa1b	9	119148023	119157093	-	9071	3
Slc22a14	9	119169455	119365553	-	196099	252
Slc22a13	9	119192974	119209098	-	16125	9
Slc22a13b	9	119220488	119231692	-	11205	8
Oxsr1	9	119238432	119322427	-	83996	64
Myd88	9	119335934	119341411	-	5478	5
Acaa1a	9	119339676	119350299	+	10624	97
Xylb	9	119357381	119393797	+	36417	25
Acvr2b	9	119402118	119434995	+	32878	121
Exog	9	119444943	119465517	+	20575	339
Scn5a	9	119483408	119579016	-	95609	61
Scn10a	9	119608456	119719322	-	110867	69
Scn11a	9	119753759	119825456	-	71698	42
Wdr48	9	119894878	119926587	+	31710	1232
Cx3cr1	9	119901616	120069879	-	168264	1144
Gorasp1	9	119925257	119937565	-	12309	202
Ttc21a	9	119937606	119967793	+	30188	15
Csrnp1	9	119971163	119984658	-	13496	5
Xirp1	9	120013755	120023598	-	9844	2
Ccr8	9	120092114	120094906	+	2793	15
Slc25a38	9	120110374	120124504	+	14131	248
Rpsa	9	120127689	120132369	+	4681	2252
Mobp	9	120149707	120181484	+	31778	18
Myrip	9	120301513	120474841	+	173329	104
Eif1b	9	120492232	120495330	+	3099	38
Entpd3	9	120539818	120568327	+	28510	16
Rpl14	9	120571444	120574654	+	3211	579
Ctnnb1	9	120929216	120960507	+	31292	1864
Ulk4	9	120964454	121277197	-	312744	487
Trak1	9	121297502	121474918	+	177417	5737
Cck	9	121489824	121495694	-	5871	1
Lyzl4	9	121577843	121642096	-	64254	30
Vipr1	9	121642716	121672954	+	30239	172
Sec22c	9	121680045	121705490	-	25446	130
Ss18l2	9	121710329	121712921	+	2593	57
Nktr	9	121719169	121756843	+	37675	1770
Zfp651	9	121759330	121771742	+	12413	27
Klhl40	9	121777691	121783818	+	6128	4
Hhatl	9	121784016	121792507	-	8492	4
Ccdc13	9	121797627	121839461	-	41835	22
Higd1a	9	121848563	121858362	-	9800	12
Ackr2	9	121898355	121911074	+	12720	6
Cyp8b1	9	121914356	121916305	-	1950	0
Gask1a	9	121950988	121980209	+	29222	16
Pomgnt2	9	121981606	121997110	-	15505	9
Snrk	9	122117266	122169702	+	52437	520
Ano10	9	122175874	122294423	-	118550	84
Abhd5	9	122351608	122381524	+	29917	87
Topaz1	9	122747346	122802135	+	54790	40
Tcaim	9	122805539	122836334	+	30796	119
Gm35549	9	122837653	122844035	-	6383	19
Zfp445	9	122844529	122866006	-	21478	22
Zkscan7	9	122885685	122898618	+	12934	41
Zfp105	9	122923072	122931028	+	7957	7
1110059G10Rik	9	122945089	122951000	-	5912	1
Kif15	9	122951046	123018733	+	67688	53
Tmem42	9	123021326	123023705	+	2380	52
Tgm4	9	123034726	123067561	+	32836	23
Zdhhc3	9	123066160	123113205	-	47046	27
Exosc7	9	123113215	123136129	+	22915	780
Clec3b	9	123150946	123157432	+	6487	26
Cdcp1	9	123170824	123216038	-	45215	36
Tmem158	9	123259053	123260764	-	1712	0
Lars2	9	123366927	123462666	+	95740	2987
Limd1	9	123478706	123521552	+	42847	1022
Sacm1l	9	123529759	123592600	+	62842	610
Slc6a20b	9	123590800	123632565	-	41766	152
Slc6a20a	9	123634770	123678885	-	44116	30
Ccr9	9	123678439	123784330	+	105892	91
Lztfl1	9	123694416	123717625	-	23210	10
Fyco1	9	123789500	123851899	-	62400	245
Cxcr6	9	123806475	123811760	+	5286	88
Xcr1	9	123852315	123862029	-	9715	12
Ccr1	9	123962124	123968692	-	6569	3
Ccr1l1	9	123977243	123978408	-	1166	1
Ccr3	9	124021972	124031689	+	9718	7
Ccr2	9	124101950	124113557	+	11608	12
Ccr5	9	124121543	124147699	+	26157	17
2010315B03Rik	9	124291804	124312696	-	20893	14
Ppp2r3d	9	124422622	124476898	-	54277	17
Gm21836	9	124493731	124493793	-	63	0
Btbd35f23	X	3076875	3078817	+	1943	1
Btbd35f24	X	3193887	3195827	-	1941	1
Btbd35f11	X	3441731	3443690	-	1960	3
Btbd35f18	X	3700233	3702192	+	1960	2
Btbd35f10	X	3750934	3752885	-	1952	0
Btbd35f16	X	3955054	3957002	-	1949	2
Btbd35f3	X	4037674	4039616	+	1943	0
Btbd35f28	X	4196576	4198535	+	1960	1
Btbd35f20	X	4289286	4291245	-	1960	0
Btbd35f17	X	4370636	4372595	+	1960	1
Btbd35f4	X	4800496	4801986	+	1491	0
Btbd35f27	X	4952135	4954077	+	1943	1
Mycs	X	5466898	5469265	-	2368	1
Btbd35f7	X	5669067	5671026	+	1960	0
Nudt11	X	6047453	6055110	+	7658	7
AU022751	X	6081219	6083419	-	2201	3
Nudt10	X	6168696	6173015	-	4320	0
Bmp15	X	6314107	6320721	-	6615	7
Shroom4	X	6399854	6637448	+	237595	182
Dgkk	X	6779306	6948363	+	169058	40
Ccnb3	X	6979652	7041619	-	61968	24
Akap4	X	7067519	7078609	+	11091	5
Clcn5	X	7153810	7319358	-	165549	145
Usp27x	X	7371274	7375830	-	4557	0
Ppp1r3f	X	7557296	7574283	-	16988	16
Foxp3	X	7573644	7595245	+	21602	16
Ccdc22	X	7593809	7605517	-	11709	11
Cacna1f	X	7607083	7635196	+	28114	14
Syp	X	7638471	7653256	+	14786	13
Prickle3	X	7657260	7668186	+	10927	103
Plp2	X	7667941	7671390	-	3450	8
Magix	X	7674626	7681089	-	6464	4
Gpkow	X	7697131	7710262	+	13132	243
Wdr45	X	7721973	7728206	+	6234	107
Gm45208	X	7722245	7730530	+	8286	126
Praf2	X	7728439	7731064	+	2626	25
Ccdc120	X	7731714	7741341	-	9628	4
Tfe3	X	7762658	7775202	+	12545	407
Gripap1	X	7789765	7820567	+	30803	1361
Kcnd1	X	7822289	7838280	+	15992	25
Otud5	X	7841831	7876626	+	34796	1518
Pim2	X	7878302	7883432	+	5131	1369
Slc35a2	X	7884028	7894492	+	10465	241
Pqbp1	X	7894519	7899269	-	4751	30
Timm17b	X	7899357	7908351	+	8995	99
Gm10491	X	7907693	7907835	-	143	1
Gm10490	X	7909542	7909927	+	386	3
Pcsk1n	X	7919822	7924410	+	4589	2
Eras	X	7924276	7928607	-	4332	2
Hdac6	X	7930120	7947889	-	17770	15
Gata1	X	7959260	7978071	-	18812	11
Glod5	X	8004200	8018492	-	14293	6
Suv39h1	X	8061171	8074760	-	13590	12
Was	X	8081453	8090498	-	9046	6
Wdr13	X	8123301	8132858	-	9558	8
Rbm3	X	8138978	8145880	-	6903	6
Tbc1d25	X	8154472	8176181	-	21710	50
Ebp	X	8185329	8193512	-	8184	10
Porcn	X	8193848	8206525	-	12678	9
Ftsj1	X	8238668	8252406	-	13739	10
Slc38a5	X	8271133	8280179	+	9047	6
Ssxb10	X	8327424	8336237	+	8814	4
Ssxb9	X	8366978	8375390	+	8413	4
Ssxb1	X	8413305	8422157	+	8853	3
Ssxb2	X	8454345	8461726	-	7382	9
Gm14459	X	8514052	8524954	-	10903	19
Ssxb6	X	8542608	8548255	-	5648	5
Ssxb3	X	8583404	8591816	-	8413	9
Ssxb8	X	8684887	8690844	-	5958	2
Ssx9	X	8748432	8754587	+	6156	6
Ssxb5	X	8803691	8809386	+	5696	3
Gm6592	X	8843994	8849607	+	5614	2
Gm5751	X	8874253	8880750	+	6498	6
B630019K06Rik	X	8892382	8894964	+	2583	2
Fthl17b	X	8962134	8962975	-	842	0
Fthl17c	X	8975710	8976559	-	850	0
Fthl17d	X	8985900	8986755	-	856	0
Fthl17e	X	9033493	9034333	+	841	0
Fthl17f	X	9063015	9063861	+	847	0
4930402K13Rik	X	9104562	9106342	+	1781	0
Lancl3	X	9199902	9268085	+	68184	44
Gm14862	X	9250928	9256899	-	5972	1
Xk	X	9272756	9313250	+	40495	60
H2al1m	X	9283764	9284298	+	535	0
H2al1k	X	9350627	9351136	+	510	0
Cybb	X	9435252	9487771	-	52520	38
H2al1o	X	9571901	9572409	-	509	0
Dynlt3	X	9654267	9663003	-	8737	5
H2ap	X	9846928	9847508	+	581	2
H2al3	X	9849703	9850255	+	553	0
Sytl5	X	9885622	9994543	+	108922	96
Srpx	X	10037977	10117709	-	79733	73
Rpgr	X	10073621	10216920	-	143300	120
Otc	X	10252305	10321024	+	68720	53
Tspan7	X	10485158	10596605	+	111448	84
Mid1ip1	X	10715019	10719690	+	4672	30
H2al1a	X	11299257	11299757	+	501	0
H2al1b	X	11302432	11302926	+	495	0
H2al1c	X	11305655	11305972	+	318	0
H2al1d	X	11308824	11309141	+	318	0
H2al1e	X	11311934	11312427	+	494	0
H2al1f	X	11315158	11315475	+	318	1
H2al1g	X	11318256	11318764	+	509	0
H2al1h	X	11321492	11321809	+	318	0
H2al1i	X	11324659	11324976	+	318	0
H2al1j	X	11327822	11328151	+	330	0
Bcor	X	12036740	12160355	-	123616	126
Atp6ap2	X	12587801	12617049	+	29249	166
1810030O07Rik	X	12654879	12673668	-	18790	18
Med14	X	12675369	12762073	-	86705	99
Usp9x	X	13071498	13173328	+	101831	1643
Ddx3x	X	13280970	13294052	+	13083	1206
Nyx	X	13466110	13489313	+	23204	14
Cask	X	13517080	13846578	-	329499	274
Gpr34	X	13632089	13640858	+	8770	5
Gpr82	X	13661363	13667433	+	6071	6
H2al1n	X	14211148	14211661	+	514	0
Cypt1	X	16522869	16523689	+	821	0
Maoa	X	16619698	16687818	+	68121	111
Maob	X	16709282	16817366	-	108085	90
Ndp	X	16885521	16911774	-	26254	16
Efhc2	X	17132049	17319368	-	187320	196
Fundc1	X	17556564	17572325	-	15762	17
Dusp21	X	18145857	18146701	+	845	0
Kdm6a	X	18162575	18279936	+	117362	1356
Dipk2b	X	18418427	18461371	-	42945	49
Tex13c3	X	19479420	19481319	-	1900	2
Chst7	X	20059560	20097521	+	37962	25
Slc9a7	X	20105754	20291807	-	186054	200
Rp2	X	20364481	20405653	+	41173	84
Jade3	X	20425688	20519939	+	94252	590
Rgn	X	20549787	20562089	+	12303	13
Ndufb11	X	20615326	20617619	-	2294	6
Rbm10	X	20617503	20650901	+	33399	886
Uba1	X	20658326	20683179	+	24854	1234
Cdk16	X	20687954	20699880	+	11927	627
Usp11	X	20703906	20720539	+	16634	307
Araf	X	20797814	20860519	+	62706	776
Syn1	X	20860511	20921004	-	60494	141
Timp1	X	20870166	20874735	+	4570	5
Cfp	X	20925454	20931555	-	6102	3
Elk1	X	20933395	20950608	-	17214	8
Uxt	X	20951662	20962017	-	10356	9
Zfp182	X	21028939	21062052	-	33114	36
Spaca5	X	21068406	21077963	+	9558	9
Zfp300	X	21079174	21089229	-	10056	14
Ssxa1	X	21115820	21121192	+	5373	2
Gm21876	X	21174439	21175653	-	1215	2
Agtr2	X	21484544	21489164	+	4621	2
Slc6a14	X	21714896	21742355	+	27460	24
Gm28269	X	21743440	21745097	-	1658	1
Klhl13	X	23219271	23365082	-	145812	137
Wdr44	X	23693051	23806025	+	112975	410
Gm4907	X	23882553	23907607	+	25055	21
Gm4985	X	23957702	23958934	-	1233	0
Gm5934	X	24474308	24500760	-	26453	24
Gm4297	X	24552250	24574895	-	22646	28
Gm5935	X	24753162	24775164	-	22003	29
Gm5169	X	25277483	25301455	-	23973	23
Gm1993	X	25548296	25570452	-	22157	23
Gm5168	X	26028214	26051041	-	22828	17
Gm2012	X	26200678	26231355	-	30678	37
Gm2030	X	26286977	26310044	-	23068	20
Slx	X	26522656	26545565	-	22910	26
Gm14525	X	26672777	26702638	-	29862	36
Gm6121	X	26912743	26935697	-	22955	17
Gm10230	X	27472031	27494882	-	22852	28
Gm10058	X	27924017	27946885	-	22869	21
Gm4836	X	28270710	28293632	-	22923	22
Gm10147	X	28584992	28607842	-	22851	17
Gm10096	X	28931821	28954702	-	22882	17
Gm10488	X	29976314	29999162	+	22849	10
Gm14632	X	30329772	30352645	+	22874	22
Gm10487	X	30820542	30843469	-	22928	19
Btbd35f29	X	31117674	31119170	+	1497	1
Spin2f	X	31253603	31255454	+	1852	4
Btbd35f26	X	31336401	31338101	+	1701	2
Btbd35f19	X	31382186	31383886	-	1701	1
Spin2e	X	31618138	31619994	-	1857	1
Btbd35f25	X	31715509	31717209	-	1701	7
Gm21637	X	31962044	31962821	+	778	0
Btbd35f22	X	32047764	32049692	+	1929	3
Btbd35f2	X	32278435	32280341	+	1907	0
Btbd35f1	X	32560096	32562003	+	1908	3
Gm5926	X	32649793	32651476	+	1684	0
Btbd35f21	X	32726109	32728051	+	1943	2
Btbd35f30	X	32894581	32896488	+	1908	3
Btbd35f5	X	32973938	32975845	+	1908	1
Btbd35f12	X	33313379	33315286	+	1908	2
Btbd35f15	X	33575398	33577314	-	1917	2
Btbd35f13	X	33657172	33658872	+	1701	2
Btbd35f14	X	33700649	33702349	-	1701	2
Btbd35f6	X	33955044	33956540	-	1497	0
Btbd35f9	X	34159636	34161564	-	1929	2
Spin2g	X	34237049	34238733	-	1685	1
Btbd35f8	X	34450459	34452387	+	1929	0
Gm10486	X	35067384	35090316	+	22933	14
Gm14819	X	35404183	35427093	+	22911	13
Dock11	X	35888832	36076562	+	187731	1533
Il13ra1	X	36112110	36171259	+	59150	34
Zcchc12	X	36195904	36199158	+	3255	1
Lonrf3	X	36328353	36362341	+	33989	71
Gm6268	X	36401280	36404655	+	3376	2
Gm14569	X	36423601	36491830	-	68230	77
Pgrmc1	X	36598206	36606079	+	7874	54
Akap17b	X	36608314	36645395	-	37082	34
Slc25a43	X	36743659	36777202	+	33544	19
Slc25a5	X	36795651	36798807	+	3157	289
C330007P06Rik	X	36823737	36874111	-	50375	45
Ube2a	X	36874295	36884222	+	9928	105
Nkrf	X	36887540	36903513	-	15974	28
Septin6	X	36911326	36991794	-	80469	51
Sowahd	X	37048845	37050418	+	1574	2
Rpl39	X	37082520	37085402	-	2883	1
Upf3b	X	37091678	37110322	-	18645	12
Nkap	X	37126795	37150746	+	23952	190
Akap14	X	37150698	37168842	-	18145	61
Ndufa1	X	37187588	37191163	-	3576	3
Rnf113a1	X	37191245	37192467	+	1223	12
Gm9	X	37209348	37211041	-	1694	0
Rhox1	X	37213804	37222258	-	8455	2
Rhox2a	X	37244976	37249686	+	4711	5
Rhox3a	X	37249919	37258983	+	9065	6
Rhox4a	X	37265338	37270132	+	4795	5
Rhox3a2	X	37380028	37384493	+	4466	2
Rhox4a2	X	37390848	37395621	+	4774	7
Rhox2b	X	37412067	37416806	+	4740	3
Rhox4b	X	37432494	37437279	+	4786	5
Rhox2c	X	37453680	37469861	+	16182	11
Rhox3c	X	37458585	37473964	+	15380	11
Rhox4c	X	37480337	37485124	+	4788	7
Rhox2d	X	37493428	37497623	+	4196	3
Rhox4d	X	37514359	37519176	+	4818	5
Rhox2e	X	37530452	37541813	+	11362	9
Rhox3e	X	37542019	37551082	+	9064	8
Rhox4e	X	37557412	37562283	+	4872	3
Rhox2f	X	37571405	37576163	+	4759	2
Rhox3f	X	37580992	37585496	+	4505	5
Rhox4f	X	37602894	37607704	-	4811	3
Rhox3g	X	37623318	37628612	-	5295	2
Rhox2g	X	37639115	37643470	-	4356	4
Rhox4g	X	37646500	37651327	-	4828	3
Rhox3h	X	37657688	37668764	-	11077	6
Rhox2h	X	37668989	37673277	-	4289	4
Rhox5	X	37804842	37808876	+	4035	1
Rhox6	X	37826910	37829857	+	2948	1
Rhox7a	X	37831686	37841275	+	9590	0
Rhox8	X	37874778	37878944	-	4167	1
Rhox7b	X	37886439	37897232	-	10794	2
Rhox9	X	37899097	37901770	-	2674	1
Btg1b	X	38013908	38018815	-	4908	5
Btg1c	X	38038199	38043114	-	4916	2
Rhox10	X	38066475	38071691	+	5217	2
Rhox11	X	38076594	38085141	-	8548	6
Rhox12	X	38104077	38110907	-	6831	2
Rhox13	X	38121219	38129967	+	8749	2
Zbtb33	X	38189793	38197046	+	7254	78
Tmem255a	X	38196573	38252439	-	55867	87
Atp1b4	X	38316184	38336769	+	20586	14
Lamp2	X	38401357	38456454	-	55098	50
Cul4b	X	38533274	38576196	-	42923	34
Mcts1	X	38600655	38613426	+	12772	241
C1galt1c1	X	38630785	38635087	-	4303	3
6030498E09Rik	X	38772671	38962686	+	190016	147
Cypt15	X	39346267	39346963	+	697	0
Cypt14	X	39862919	39863604	-	686	0
Gria3	X	41401128	41678601	+	277474	349
Thoc2	X	41794991	41920674	-	125684	119
Xiap	X	42060394	42109656	+	49263	785
Stag2	X	42149317	42277185	+	127869	1455
Tex13c2	X	42489691	42491524	+	1834	2
Sh2d1a	X	42502497	42529326	+	26830	457
Tenm1	X	42527866	43274786	-	746921	669
Tex13c1	X	43591160	43593532	+	2373	3
Dcaf12l2	X	44365458	44368342	-	2885	1
Dcaf12l1	X	44786570	44790197	-	3628	1
Prr32	X	45090904	45092791	+	1888	2
Actrt1	X	46329007	46330345	+	1339	2
Smarca1	X	47809368	47892941	-	83574	92
Ocrl	X	47912387	47965868	+	53482	132
Apln	X	48025146	48034853	-	9708	5
Xpnpep2	X	48108725	48136981	+	28257	16
Sash3	X	48146436	48161565	+	15130	239
Zdhhc9	X	48171969	48208878	-	36910	22
Utp14a	X	48256862	48282453	+	25592	1172
Bcorl1	X	48341358	48408049	+	66692	698
Elf4	X	48411046	48463132	-	52087	56
Aifm1	X	48474944	48513563	-	38620	29
Rab33a	X	48519285	48530232	+	10948	23
Zfp280c	X	48541625	48594452	-	52828	38
Slc25a14	X	48623578	48662294	+	38717	77
Gpr119	X	48667979	48674478	-	6500	7
Rbmx2	X	48695004	48710723	+	15720	61
Fsip2l	X	48841466	48877713	-	36248	38
Enox2	X	49009707	49288242	-	278536	239
Arhgap36	X	49463945	49500244	+	36300	28
Olfr1320	X	49672333	49684825	+	12493	8
Olfr1321	X	49723577	49735059	-	11483	4
Igsf1	X	49782536	49797749	-	15214	10
Olfr1322	X	49882991	49891483	-	8493	10
Olfr1323	X	50005448	50019359	-	13912	14
Olfr1324	X	50420998	50428498	-	7501	3
Stk26	X	50841047	50893097	+	52051	197
Frmd7	X	50895180	50942710	-	47531	57
Rap2c	X	51003912	51018018	-	14107	15
Mbnl3	X	51117269	51205990	-	88722	59
Hs6st2	X	51387212	51681856	-	294645	191
Usp26	X	51753959	51801233	-	47275	53
1700080O16Rik	X	51968695	51972772	-	4078	4
Gpc4	X	52053021	52165252	-	112232	84
Gpc3	X	52272426	52613950	-	341525	301
Ccdc160	X	52791200	52799468	+	8269	7
Phf6	X	52912266	52956943	+	44678	1381
Hprt	X	52988137	53021659	+	33523	430
Plac1	X	53069995	53240111	-	170117	120
Fam122b	X	53243415	53269805	-	26391	26
Fam122c	X	53273424	53331185	+	57762	50
Mospd1	X	53344598	53370502	-	25905	14
Etd	X	53434918	53443576	+	8659	5
Gm14597	X	53577087	53608979	-	31893	11
Rtl8c	X	53608032	53608432	+	401	0
Rtl8a	X	53642488	53643682	-	1195	0
Rtl8b	X	53669177	53670408	-	1232	0
Ct55	X	53724826	53738441	+	13616	7
1700013H16Rik	X	53742901	53757831	-	14931	12
Zfp36l3	X	53774048	53776394	-	2347	1
Xlr	X	53777118	53797706	-	20589	13
Gm16405	X	54531208	54548016	+	16809	9
Gm16430	X	54622211	54639019	+	16809	10
Slxl1	X	55226876	55243723	+	16848	16
3830403N18Rik	X	56136572	56153498	+	16927	17
Gm773	X	56189827	56212881	-	23055	24
Zfp449	X	56346400	56365674	+	19275	12
Smim10l2a	X	56374586	56377799	+	3214	3
Gm2174	X	56447965	56448366	+	402	0
Ints6l	X	56454877	56507843	+	52967	315
Gm648	X	56543874	56549606	-	5733	9
Mmgt1	X	56585512	56598069	-	12558	9
Slc9a6	X	56609757	56664230	+	54474	181
Fhl1	X	56731787	56793346	+	61560	41
Map7d3	X	56797858	56822326	-	24469	17
Adgrg4	X	56870163	57001558	+	131396	108
Brs3	X	57043074	57048758	+	5685	3
Htatsf1	X	57053583	57067183	+	13601	188
Vgll1	X	57088106	57106540	+	18435	12
Cd40lg	X	57212143	57224042	+	11900	12
Arhgef6	X	57231485	57338729	-	107245	78
Rbmx	X	57383530	57393036	-	9507	8
Gm364	X	57409154	57488767	+	79614	60
Gpr101	X	57496668	57503757	-	7090	8
Zic3	X	58022700	58041736	+	19037	8
4930550L24Rik	X	58909360	58920304	+	10945	8
Fgf13	X	59062145	59568071	-	505927	462
F9	X	59999464	60030759	+	31296	26
Mcf2	X	60055956	60179089	-	123134	113
Atp11c	X	60223290	60592698	-	369409	181
Gm7073	X	60436052	60539249	-	103198	36
Sox3	X	60891366	60893430	-	2065	0
Cdr1	X	61184005	61185558	-	1554	3
Ldoc1	X	61709497	61710955	+	1459	3
4933402E13Rik	X	62283499	62292078	+	8580	9
4931400O07Rik	X	62467991	62468812	+	822	0
Gm6760	X	64151405	64152198	-	794	0
3830417A13Rik	X	64173548	64178778	+	5231	3
Slitrk4	X	64264885	64276996	-	12112	15
Ctag2	X	65047644	65049014	+	1371	0
4930447F04Rik	X	66303361	66304224	-	864	2
Slitrk2	X	66649318	66661393	+	12076	6
Gm1140	X	67682900	67693562	-	10663	7
Gm14692	X	67695698	67706350	+	10653	7
4933436I01Rik	X	67919864	67921450	-	1587	1
Fmr1	X	68678541	68717963	+	39423	287
Fmr1nb	X	68761839	68804567	+	42729	21
Gm14698	X	68821093	68825318	+	4226	61
Gm6812	X	68892375	68893053	-	679	0
Aff2	X	69360294	69868037	+	507744	370
1700020N15Rik	X	69945300	69945978	+	679	1
Ids	X	70343069	70365084	-	22016	23
1110012L19Rik	X	70385877	70389417	+	3541	9
Tmem185a	X	70459753	70477180	-	17428	8
Mamld1	X	71050240	71156056	+	105817	56
Mtm1	X	71210767	71315295	+	104529	144
Mtmr1	X	71364760	71419196	+	54437	365
Cd99l2	X	71420060	71492849	-	72790	65
Hmgb3	X	71555918	71560676	+	4759	21
