# Program:featureCounts v1.5.2; Command:"featureCounts" "-T" "16" "-t" "mRNA" "-f" "-O" "-g" "ID" "-p" "-B" "-C" "-a" "/gpfs/group/pipkin/hdiao/Exp337/codes_hpc/Mus_musculus.GRCm38.102.mRNA.simp.rmdup.srt.gff3" "-o" "/gpfs/group/pipkin/hdiao/Exp337/2_featureCounts/337_24_pos_mRNA.txt" "/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_24_srt_flt_pos_srt.bam" 
Geneid	Chr	Start	End	Strand	Length	/gpfs/group/pipkin/hdiao/Exp337/1_bowtie2/337_24_srt_flt_pos_srt.bam
Olfr916	9	38655052	38659875	-	4824	0
Olfr917	9	38664913	38665842	-	930	0
Olfr918	9	38669861	38674601	-	4741	0
Olfr919	9	38696804	38703673	-	6870	0
Vwa5a	9	38718268	38743337	+	25070	0
Olfr920	9	38752299	38760117	+	7819	0
Olfr921	9	38773068	38779021	+	5954	0
Olfr922	9	38814614	38819195	+	4582	1
Olfr923	9	38826545	38830300	+	3756	0
Olfr924	9	38844449	38851495	+	7047	0
Olfr26	9	38855060	38855990	+	931	0
Olfr926	9	38877126	38878176	+	1051	0
Olfr930	9	38929809	38931396	+	1588	0
Olfr933	9	38972313	38979861	+	7549	0
Olfr934	9	38981026	38988315	-	7290	0
Olfr935	9	38993971	38999683	-	5713	0
Olfr146	9	39018073	39023377	-	5305	0
Olfr936	9	39046614	39047550	-	937	0
Olfr937	9	39058851	39064951	-	6101	0
Olfr938	9	39077698	39078887	-	1190	0
Olfr27	9	39128131	39145072	+	16942	0
Olfr943	9	39166304	39192350	+	26047	0
Olfr944	9	39201920	39218421	+	16502	0
Olfr1537	9	39234412	39249994	-	15583	0
Olfr945	9	39256869	39276818	-	19950	0
Olfr947	9	39287813	39299548	-	11736	0
Olfr948	9	39315712	39326045	-	10334	0
Olfr949	9	39364561	39365509	+	949	0
Olfr951	9	39387410	39395633	+	8224	0
Olfr952	9	39426093	39427148	-	1056	0
Olfr954	9	39456701	39464625	+	7925	0
Olfr955	9	39469557	39471944	-	2388	0
Olfr44	9	39481786	39493995	-	12210	0
Olfr957	9	39510234	39515809	-	5576	0
Olfr958	9	39547958	39554054	-	6097	0
Olfr959	9	39569383	39575569	-	6187	0
AW551984	9	39587396	39604403	-	17008	0
Olfr148	9	39610655	39615927	+	5273	0
Olfr960	9	39622928	39624171	+	1244	0
Olfr961	9	39645085	39649556	+	4472	0
Olfr963	9	39667205	39670783	+	3579	0
Olfr964	9	39686029	39686942	-	914	0
Olfr149	9	39700518	39707117	-	6600	1
Olfr965	9	39711353	39720614	+	9262	1
Olfr150	9	39730978	39738456	+	7479	0
Olfr967	9	39746249	39751493	+	5245	0
Olfr968	9	39768776	39783253	-	14478	0
Olfr969	9	39790945	39796635	+	5691	0
Olfr970	9	39808860	39820997	+	12138	1
Olfr971	9	39836876	39841281	+	4406	0
Olfr972	9	39866422	39874651	+	8230	0
Olfr229	9	39907336	39912732	+	5397	0
Olfr974	9	39937501	39945170	+	7670	0
Olfr975	9	39948131	39952046	-	3916	1
Olfr976	9	39954139	39961133	-	6995	0
Olfr977	9	39973879	39974821	-	943	0
Olfr978	9	39992113	39995095	+	2983	0
Olfr979	9	39998003	40003465	-	5463	0
Olfr980	9	40004348	40009582	-	5235	0
Olfr981	9	40021464	40030377	+	8914	0
Olfr982	9	40073829	40079404	+	5576	0
Olfr983	9	40086908	40093595	-	6688	0
Olfr984	9	40096515	40114206	-	17692	0
Olfr985	9	40126308	40130184	-	3877	0
Tmem225	9	40148122	40150874	+	2753	1
Olfr986	9	40180920	40190134	+	9215	1
Zfp202	9	40192316	40213604	+	21289	2
Scn3b	9	40269217	40291618	+	22402	69
Gramd1b	9	40293233	40531383	-	238151	15936
Gm21915	9	40670613	40671014	+	402	0
Clmp	9	40686012	40785319	+	99308	2
Hspa8	9	40800984	40805200	+	4217	1
Bsx	9	40874127	40880057	+	5931	0
Jhy	9	40894849	40964118	-	69270	9
Crtam	9	40969691	41004628	-	34938	990
Ubash3b	9	41011098	41161688	-	150591	1365
Sorl1	9	41964720	42124297	-	159578	1245
Sc5d	9	42251595	42264256	-	12662	250
Tecta	9	42329622	42399929	-	70308	11
Tbcel	9	42412316	42507809	-	95494	976
Grik4	9	42518135	42944493	-	426359	5
Arhgef12	9	42963842	43105987	-	142146	573
Tlcd5	9	43108650	43116570	-	7921	0
Pou2f3	9	43123939	43210369	-	86431	2
Oaf	9	43221235	43239911	-	18677	14
Trim29	9	43310848	43336115	+	25268	1
Nectin1	9	43743984	43832522	+	88539	1
Thy1	9	44043384	44048579	+	5196	0
Gm49380	9	44066327	44113500	-	47174	325
Usp2	9	44067021	44095627	+	28607	60
Rnf26	9	44095631	44113517	-	17887	268
Mfrp	9	44101729	44109187	+	7459	117
C1qtnf5	9	44107245	44109187	+	1943	43
Mcam	9	44134469	44142727	+	8259	34
Cbl	9	44142976	44234049	-	91074	2523
Ccdc153	9	44240676	44247306	+	6631	0
Pdzd3	9	44247307	44251471	-	4165	1
Nlrx1	9	44252717	44268599	-	15883	46
Abcg4	9	44273188	44288615	-	15428	7
Hinfp	9	44292440	44305671	-	13232	253
C2cd2l	9	44309237	44320285	-	11049	114
Dpagt1	9	44326019	44333900	+	7882	13
H2ax	9	44334694	44336077	+	1384	0
Hmbs	9	44336339	44344228	-	7890	61
Vps11	9	44347749	44361670	-	13922	224
Hyou1	9	44379490	44392369	+	12880	0
Slc37a4	9	44396852	44402968	+	6117	32
Trappc4	9	44403759	44407600	-	3842	35
Rps25	9	44407139	44410427	+	3289	18
Ccdc84	9	44410159	44418569	-	8411	134
Foxr1	9	44433773	44441136	-	7364	0
Upk2	9	44452715	44454976	-	2262	0
Bcl9l	9	44482825	44511896	+	29072	6
Cxcr5	9	44511787	44561877	-	50091	22
Ddx6	9	44604892	44640731	+	35840	5
Treh	9	44673233	44686305	+	13073	2
Phldb1	9	44686304	44735198	-	48895	185
Arcn1	9	44741564	44767845	-	26282	535
Ift46	9	44772910	44793447	+	20538	0
Tmem25	9	44793769	44799307	-	5539	3
Ttc36	9	44799397	44803072	-	3676	11
Kmt2a	9	44803355	44881296	-	77942	4533
Atp5l	9	44913217	44920742	-	7526	125
Ube4a	9	44923127	44965600	-	42474	714
Cd3g	9	44969572	44980431	-	10860	571
Cd3d	9	44981786	44987339	+	5554	13
Cd3e	9	44998740	45009613	-	10874	1018
Mpzl2	9	45039799	45054015	+	14217	1
Mpzl3	9	45055186	45077436	+	22251	2
Jaml	9	45079183	45108534	+	29352	5
Scn2b	9	45117782	45130070	+	12289	0
Scn4b	9	45138395	45154152	+	15758	1
Tmprss4	9	45172726	45204092	-	31367	9
BC049352	9	45195766	45250020	+	54255	5
Il10ra	9	45253837	45269149	-	15313	1498
Tmprss13	9	45319100	45347581	+	28482	2
Fxyd6	9	45370185	45396159	+	25975	0
Fxyd2	9	45399709	45410278	+	10570	0
Dscaml1	9	45430291	45753712	+	323422	4
Cep164	9	45766946	45828691	-	61746	450
Bace1	9	45838580	45864399	+	25820	160
Rnf214	9	45863425	45906911	-	43487	571
Pcsk7	9	45906497	45929726	+	23230	12
Tagln	9	45929619	45936058	-	6440	9
Sidt2	9	45937857	45955258	-	17402	717
Pafah1b2	9	45962859	46012690	-	49832	507
Sik3	9	46012820	46224194	+	211375	66
Apoa1	9	46228580	46230466	+	1887	0
Apoc3	9	46232933	46235636	-	2704	0
Apoa4	9	46240696	46243459	+	2764	0
Apoa5	9	46268633	46271919	+	3287	2
Zpr1	9	46273064	46282643	+	9580	3
Bud13	9	46283008	46299110	+	16103	1
4931429L15Rik	9	46303361	46319986	-	16626	0
Gm4791	9	46998741	47003860	+	5120	0
Cadm1	9	47530173	47858115	+	327943	3
Nxpe4	9	48162023	48400025	+	238003	12
Nxpe2	9	48318006	48353454	-	35449	4
Rexo2	9	48468512	48480623	-	12112	370
Rbm7	9	48488701	48495297	-	6597	257
Gm5617	9	48495442	48495972	+	531	0
Nnmt	9	48591877	48605153	-	13277	0
Zbtb16	9	48654297	48836222	-	181926	15
Htr3a	9	48899213	48911099	-	11887	0
Htr3b	9	48935008	48964990	-	29983	0
Usp28	9	48985375	49042517	+	57143	0
Zw10	9	49055613	49078775	+	23163	0
Tmprss5	9	49081260	49117587	+	36328	0
Gm4894	9	49250531	49280594	+	30064	0
Drd2	9	49340627	49408177	+	67551	0
Ankk1	9	49415194	49427021	-	11828	1
Ttc12	9	49436963	49486225	-	49263	5
Ncam1	9	49502136	49798925	-	296790	5
Rpl10	9	50344201	74273135	-	23928935	104865
Plet1	9	50494525	50505482	+	10958	3
Pts	9	50521617	50528724	-	7108	160
Bco2	9	50533087	50555181	-	22095	6
Il18	9	50554827	50581840	+	27014	0
Tex12	9	50556819	50561325	-	4507	0
Sdhd	9	50596357	50603812	-	7456	119
Timm8b	9	50603910	50605320	+	1411	12
Nkapd1	9	50605240	50617464	-	12225	195
Pih1d2	9	50617321	50625000	+	7680	1
Dlat	9	50634633	50659780	-	25148	233
Dixdc1	9	50662752	50739517	-	76766	15
2310030G06Rik	9	50739691	50746536	-	6846	0
Hspb2	9	50751078	50752354	-	1277	0
Cryab	9	50751325	50756636	+	5312	0
1110032A03Rik	9	50762828	50768452	-	5625	35
Fdxacb1	9	50768236	50773348	+	5113	42
Alg9	9	50775019	50843542	+	68524	7
Ppp2r1b	9	50856924	50894229	+	37306	294
Sik2	9	50892801	51009073	-	116273	1969
Layn	9	51054640	51077094	-	22455	4
Btg4	9	51060901	51119875	+	58975	2
4833427G06Rik	9	51081115	51102078	-	20964	0
Gm32742	9	51130307	51165517	-	35211	0
Pou2af1	9	51213708	51240080	+	26373	1
Colca2	9	51270258	51279651	-	9394	0
1810046K07Rik	9	51289686	51328924	-	39239	0
Arhgap20	9	51765352	51853856	+	88505	3
Fdx1	9	51943306	51963556	-	20251	96
Rdx	9	52047173	52100463	+	53291	2
Zc3h12c	9	52111344	52168572	-	57229	27
AI593442	9	52673042	52679780	-	6739	0
Ddx10	9	53098635	53248053	-	149419	1315
Exph5	9	53301670	53377514	+	75845	9
Poglut3	9	53384025	53401867	+	17843	0
4930550C14Rik	9	53403337	53434402	+	31066	37
Atm	9	53439149	53536740	-	97592	2024
Npat	9	53537047	53574342	+	37296	6
Acat1	9	53580522	53610382	-	29861	210
Cul5	9	53614582	53670014	-	55433	589
Rab39	9	53684110	53706232	-	22123	32
Slc35f2	9	53771538	53818154	+	46617	1
Sln	9	53850164	53854560	+	4397	0
Elmod1	9	53911460	53975301	-	63842	3
Tnfaip8l3	9	54023405	54068388	-	44984	1
Cyp19a1	9	54165937	54193522	-	27586	0
Gldn	9	54286486	54341786	+	55301	1
Dmxl2	9	54365158	54501626	-	136469	90
Sh2d7	9	54534146	54545020	+	10875	0
Cib2	9	54544794	54560218	-	15425	0
Idh3a	9	54586334	54604661	+	18328	0
Acsbg1	9	54604877	54661870	-	56994	51
Dnaja4	9	54698873	54716315	+	17443	37
Wdr61	9	54714735	54734519	-	19785	211
Crabp1	9	54764748	54773110	+	8363	0
Ireb2	9	54863789	54912530	+	48742	3
Hykk	9	54917283	54949924	+	32642	9
AY074887	9	54950230	54950998	-	769	0
Psma4	9	54950790	54958030	+	7241	0
Chrna5	9	54980880	55007779	+	26900	0
Chrna3	9	55010111	55026562	-	16452	0
Chrnb4	9	55028154	55048779	-	20626	0
Ube2q2	9	55148854	55207529	+	58676	2
Fbxo22	9	55208925	55224433	+	15509	3
Nrg4	9	55220223	55326749	-	106527	4
Tmem266	9	55326913	55438345	+	111433	0
Etfa	9	55454508	55512243	-	57736	477
Isl2	9	55538672	55546180	+	7509	0
Scaper	9	55549879	55938119	-	388241	1315
4930563M21Rik	9	55962589	56010550	-	47962	2
Rcn2	9	56041845	56061882	+	20038	5
Pstpip1	9	56089962	56128888	+	38927	80
Tspan3	9	56135884	56165477	-	29594	505
Peak1	9	56201126	56418067	-	216942	46623
Hmg20a	9	56418609	56496936	+	78328	13
AC159819.1	9	56437457	56438444	+	988	0
Lingo1	9	56618475	56796138	-	177664	54
Odf3l1	9	56848659	56864679	-	16021	0
Cspg4	9	56865033	56899870	+	34838	0
Snx33	9	56917193	56928371	-	11179	94
Imp3	9	56937475	56938398	+	924	1
Snupn	9	56950878	56983206	+	32329	0
Ptpn9	9	56994923	57062807	+	67885	41
Sin3a	9	57072040	57128366	+	56327	70
Man2c1	9	57130690	57142722	+	12033	6
Neil1	9	57142800	57148305	-	5506	70
Commd4	9	57155039	57158331	-	3293	81
Trcg1	9	57236556	57249864	+	13309	34
1700017B05Rik	9	57253117	57262612	-	9496	315
Ppcdc	9	57385095	57440124	-	55030	593
Scamp5	9	57441327	57468060	-	26734	0
Rpp25	9	57504026	57505448	+	1423	0
Cox5a	9	57521279	57532426	+	11148	13
Fam219b	9	57537528	57543184	+	5657	18
Mpi	9	57544256	57552763	-	8508	78
Scamp2	9	57560943	57588795	+	27853	1
Ulk3	9	57589452	57596233	+	6782	1
Cplx3	9	57599992	57606281	-	6290	1
Lman1l	9	57607085	57620774	-	13690	8
Csk	9	57626646	57653631	-	26986	1360
Cyp1a2	9	57676937	57683703	-	6767	0
Cyp1a1	9	57687928	57703824	+	15897	1
Edc3	9	57708540	57752499	+	43960	145
Clk3	9	57750709	57765860	-	15152	593
Arid3b	9	57790353	57836793	-	46441	336
Ubl7	9	57910979	57929968	+	18990	0
Sema7a	9	57940112	57962865	+	22754	0
Cyp11a1	9	58006411	58027023	+	20613	0
Ccdc33	9	58028677	58118823	-	90147	10
Stra6	9	58079310	58153996	+	74687	6
Islr	9	58156268	58204306	-	48039	2
Islr2	9	58196297	58204319	-	8023	1
Pml	9	58218076	58249786	-	31711	1431
Stoml1	9	58253164	58262520	+	9357	0
Loxl1	9	58287738	58313186	-	25449	0
Tbc1d21	9	58359704	58370455	-	10752	0
Insyn1	9	58488603	58499780	+	11178	0
Cd276	9	58524298	58555437	-	31140	6
Nptn	9	58582240	58657955	+	75716	2
Rec114	9	58652856	58743964	-	91109	0
Hcn4	9	58823412	58863175	+	39764	1
Neo1	9	58874687	59036441	-	161755	6
Adpgk	9	59291558	59316199	+	24642	3
Bbs4	9	59321990	59353508	-	31519	102
Arih1	9	59388258	59486618	-	98361	2659
Tmem202	9	59518685	59525501	-	6817	0
Hexa	9	59539540	59565109	+	25570	2
Celf6	9	59577917	59607292	+	29376	0
Parp6	9	59617284	59650285	+	33002	23
Pkm	9	59656368	59679375	+	23008	1
Gramd2	9	59680144	59718874	+	38731	0
Senp8	9	59734259	59750649	-	16391	97
Myo9a	9	59750896	59928866	+	177971	385
Nr2e3	9	59942771	59950117	-	7347	0
Thsd4	9	59966931	60522046	-	555116	24
Lrrc49	9	60568859	60688158	-	119300	117
Larp6	9	60712989	60738801	+	25813	1
Uaca	9	60794542	60880370	+	85829	1
Tle3	9	61372366	61418497	+	46132	5
Rplp1	9	61913284	61914542	-	1259	122
Kif23	9	61917280	61946774	-	29495	833
Paqr5	9	61953738	62026856	-	73119	7
Glce	9	62057248	62122655	-	65408	387
Spesp1	9	62270729	62282208	-	11480	0
Anp32a	9	62341329	62378812	+	37484	7
Coro2b	9	62419492	62537044	-	117553	9
Itga11	9	62677826	62783982	+	106157	100
Fem1b	9	62791821	62811934	-	20114	489
Cln6	9	62838785	62852006	+	13222	1
Calml4	9	62858080	62875921	+	17842	41
Pias1	9	62878368	62987924	-	109557	2038
Skor1	9	63138170	63148961	-	10792	0
Map2k5	9	63163768	63377902	-	214135	3248
2300009A05Rik	9	63394447	63399241	-	4795	43
Iqch	9	63421455	63602493	-	181039	19
Aagab	9	63602660	63644588	+	41929	30
Smad3	9	63646767	63757994	-	111228	2943
Smad6	9	63953076	64022059	-	68984	3
Lctl	9	64117147	64138118	+	20972	70
Zwilch	9	64137144	64173104	-	35961	780
Rpl4	9	64173375	64178666	+	5292	2
Snapc5	9	64179274	64183132	+	3859	8
Map2k1	9	64185770	64253631	-	67862	1998
Uchl4	9	64235201	64236362	+	1162	60
Tipin	9	64281581	64305424	+	23844	4
Dis3l	9	64306756	64341288	-	34533	174
Megf11	9	64385626	64709205	+	323580	336
Rab11a	9	64715299	64737758	-	22460	228
Dennd4a	9	64811340	64919667	+	108328	52
Slc24a1	9	64922861	64951607	-	28747	0
Ints14	9	64960905	64986978	+	26074	67
Hacd3	9	64986983	65021693	-	34711	521
Dpp8	9	65032414	65082651	+	50238	3
Igdcc4	9	65101486	65137940	+	36455	0
Igdcc3	9	65141189	65185872	+	44684	2
Parp16	9	65195353	65239224	+	43872	62
Cilp	9	65265180	65280605	+	15426	2
Clpx	9	65294260	65330658	+	36399	1
Pdcd7	9	65346104	65359643	+	13540	0
Ubap1l	9	65361061	65380377	+	19317	1
Kbtbd13	9	65388684	65391652	-	2969	2
Rasl12	9	65398506	65414853	+	16348	0
Slc51b	9	65412714	65422955	-	10242	0
Mtfmt	9	65435782	65453054	+	17273	1
Spg21	9	65460947	65488470	+	27524	1
Ankdd1a	9	65501453	65520193	-	18741	1
Plekho2	9	65554384	65580040	-	25657	245
Pif1	9	65587160	65595967	+	8808	1
Rbpms2	9	65629648	65660528	+	30881	0
Oaz2	9	65676548	65690300	+	13753	41
Zfp609	9	65692391	65827564	-	135174	1339
Trip4	9	65828930	65908794	-	79865	302
Pclaf	9	65890237	65903266	+	13030	12
Csnk1g1	9	65908924	66045015	+	136092	5
Ppib	9	66060231	66066623	+	6393	0
Snx22	9	66065176	66069719	-	4544	0
Snx1	9	66088133	66126587	-	38455	614
Ciao2a	9	66126611	66138955	+	12345	1
Dapk2	9	66158223	66272242	+	114020	3
Herc1	9	66350526	66508775	+	158250	6
Fbxl22	9	66508375	66514609	-	6235	120
Usp3	9	66514637	66593142	-	78506	3067
Car12	9	66713686	66766845	+	53160	6
Aph1b	9	66775202	66795490	-	20289	13
Aph1c	9	66814994	66834726	-	19733	16
Rab8b	9	66843664	66919687	-	76024	2861
Rps27l	9	66946086	66949514	+	3429	2
Lactb	9	66955388	66975484	-	20097	88
Tpm1	9	67022590	67049406	-	26817	317
Tln2	9	67217087	67559703	-	342617	146
C2cd4b	9	67759437	67760930	+	1494	0
C2cd4a	9	67830489	67832330	-	1842	0
Vps13c	9	67840396	67995638	+	155243	2
Rora	9	68653786	69388246	+	734461	17
Ice2	9	69397906	69433122	+	35217	2
Anxa2	9	69453620	69491795	+	38176	0
Foxb1	9	69757710	69760940	-	3231	0
Bnip2	9	69989466	70008317	+	18852	0
Gtf2a2	9	70012550	70022866	+	10317	2
Gcnt3	9	70031496	70038088	-	6593	1
Fam81a	9	70088511	70142560	-	54050	10
Myo1e	9	70207362	70399766	+	192405	0
Ccnb2	9	70407692	70421547	-	13856	224
Rnf111	9	70425429	70503725	-	78297	1652
Sltm	9	70542754	70592234	+	49481	62
Mindy2	9	70599014	70657174	-	58161	776
Adam10	9	70678997	70780229	+	101233	7
Lipc	9	70798128	70952226	-	154099	4
Aqp9	9	71110659	71168657	-	57999	12
Aldh1a2	9	71215789	71296243	+	80455	3
Polr2m	9	71478437	71485935	-	7499	198
Myzap	9	71504347	71592360	-	88014	19
Cgnl1	9	71626509	71771602	-	145094	3
Tcf12	9	71842688	72111871	-	269184	8887
Zfp280d	9	72274860	72363777	+	88918	10
Mns1	9	72438011	72462025	+	24015	60
Tex9	9	72450394	72492212	-	41819	354
Rfx7	9	72532240	72622937	+	90698	4
Nedd4	9	72662346	72749852	+	87507	1
Prtg	9	72806874	72917291	+	110418	10
Pygo1	9	72925645	72952181	+	26537	0
Dnaaf4	9	72958785	72973064	+	14280	1
Gm44503	9	72958852	73016319	+	57468	95
Ccpg1os	9	72979722	72985376	-	5655	11
Ccpg1	9	72985429	73016340	+	30912	81
Pigb	9	73007419	73040378	-	32960	222
Pigbos1	9	73039718	73042779	+	3062	0
Rab27a	9	73044854	73097629	+	52776	11
Khdc3	9	73101836	73104438	+	2603	0
Gm20509	9	73102470	73117920	+	15451	5
Rsl24d1	9	73113426	73123333	+	9908	0
Unc13c	9	73479422	73968966	-	489545	22
Wdr72	9	74110356	74283203	+	172848	1
Onecut1	9	74861921	74891781	+	29861	0
Fam214a	9	74952964	75032468	+	79505	3
Arpp19	9	75037614	75060313	+	22700	0
Myo5a	9	75071188	75223688	+	152501	4
Myo5c	9	75232020	75305451	+	73432	1
Gnb5	9	75306288	75345871	+	39584	1
Bcl2l10	9	75347758	75351649	+	3892	0
Mapk6	9	75386902	75410005	-	23104	345
Leo1	9	75441536	75466432	+	24897	3
Tmod3	9	75497707	75559657	-	61951	785
Tmod2	9	75565621	75611325	-	45705	3
Lysmd2	9	75625741	75637771	+	12031	0
Scg3	9	75643189	75684056	-	40868	0
Bmp5	9	75775364	75900310	+	124947	3
Hmgcll1	9	76014855	76136350	+	121496	0
Gfral	9	76164102	76213657	-	49556	3
Hcrtr2	9	76225880	76323856	-	97977	3
Fam83b	9	76490054	76567116	-	77063	1
Tinag	9	76951693	77045794	-	94102	9
Mlip	9	77102081	77347916	-	245836	8
Lrrc1	9	77430823	77544870	-	114048	1071
Klhl31	9	77636500	77660127	+	23628	0
Gclc	9	77754535	77794485	+	39951	0
Elovl5	9	77917364	77984519	+	67156	4
Gcm1	9	78051924	78065624	+	13701	0
Fbxo9	9	78081499	78109065	-	27567	237
Cilk1	9	78109192	78172107	+	62916	1
Gsta4	9	78182774	78209349	+	26576	0
Gsta1	9	78230656	78242684	+	12029	0
Gm3776	9	78257129	78269166	+	12038	0
Gm10639	9	78289923	78305525	+	15603	1
Omt2a	9	78311972	78314796	-	2825	0
Omt2b	9	78327589	78329620	+	2032	0
Gsta2	9	78331018	78355788	-	24771	1
Dppa5a	9	78367052	78368177	-	1126	0
Ooep	9	78376109	78378725	-	2617	0
Ddx43	9	78395777	78423587	+	27811	1
Cgas	9	78430526	78443237	-	12712	81
Mto1	9	78448208	78475348	+	27141	25
Eef1a1	9	78478449	78489151	-	10703	1906
Slc17a5	9	78536488	78588041	-	51554	157
Cd109	9	78615546	78716253	+	100708	2
Col12a1	9	79598991	79718720	-	119730	5
Cox7a2	9	79755361	79759878	-	4518	72
Tmem30a	9	79768943	79793507	-	24565	370
Filip1	9	79805094	80012851	-	207758	38
Senp6	9	80066903	80144953	+	78051	4
Myo6	9	80165031	80311729	+	146699	2
Impg1	9	80313330	80465481	-	152152	4
Htr1b	9	81628291	81633828	-	5538	0
Mei4	9	81863670	82206007	+	342338	12
Irak1bp1	9	82829540	82847687	+	18148	4
Phip	9	82866159	82975516	-	109358	2799
Hmgn3	9	83109948	83146685	-	36738	55
Lca5	9	83390293	83441127	-	50835	248
Sh3bgrl2	9	83548327	83638801	+	90475	0
Elovl4	9	83778692	83806277	-	27586	0
Ttk	9	83834690	83872389	+	37700	1
Bckdhb	9	83925145	84124240	+	199096	12
Gm11114	9	85312773	85312860	+	88	0
Tent5a	9	85320439	85327348	-	6910	113
Ibtk	9	85687360	85749334	-	61975	651
Tpbg	9	85842380	85847040	+	4661	0
Ube2cbp	9	86307306	86464950	-	157645	267
Dop1a	9	86467154	86555923	+	88770	94
Pgm3	9	86554377	86571828	-	17452	103
Rwdd2a	9	86571991	86574899	+	2909	0
Me1	9	86581371	86695953	-	114583	2
Prss35	9	86743649	86758443	+	14795	0
Snap91	9	86765923	86880449	-	114527	0
Ripply2	9	87015537	87019917	+	4381	0
Cyb5r4	9	87022014	87077774	+	55761	2
Mrap2	9	87144306	87184045	+	39740	25
Cep162	9	87189577	87255536	-	65960	859
Tbx18	9	87702800	87731260	-	28461	1
Nt5e	9	88327197	88372092	+	44896	33
Snx14	9	88376747	88438958	-	62212	323
Gm20537	9	88407432	88456616	-	49185	771
Syncrip	9	88447009	88482574	-	35566	1329
Zfp949	9	88548020	88571061	+	23042	0
Trim43a	9	88580891	88588819	+	7929	2
Mthfsl	9	88688602	88719813	-	31212	288
Bcl2a1d	9	88723285	88731914	-	8630	73
Trim43c	9	88839164	88848190	+	9027	9
Bcl2a1a	9	88956900	88962419	+	5520	0
Trim43b	9	89084624	89092835	-	8212	0
Bcl2a1b	9	89199209	89207827	+	8619	0
Gm29094	9	89199379	89215471	+	16093	1
Mthfs	9	89211157	89240240	+	29084	1
Minar1	9	89587216	89623125	-	35910	0
Tmed3	9	89699206	89705068	-	5863	29
Ankrd34c	9	89725245	89738475	-	13231	0
Rasgrf1	9	89909908	90026977	+	117070	4
Ctsh	9	90054152	90076089	+	21938	4
Morf4l1	9	90091665	90114774	-	23110	757
Adamts7	9	90163069	90208071	+	45003	162
Tbc1d2b	9	90202027	90270804	-	68778	1219
Zic1	9	91358058	91365810	-	7753	0
Zic4	9	91362413	91389348	+	26936	1
Plscr5	9	92192936	92209772	+	16837	1
Plscr1	9	92249750	92272278	+	22529	5
Plscr2	9	92275602	92297752	+	22151	1
1700057G04Rik	9	92309377	92357876	+	48500	0
Plscr4	9	92457373	92492456	+	35084	2
Plod2	9	92542223	92608428	+	66206	1
Dipk2a	9	94517864	94538081	-	20218	114
Slc9a9	9	94669909	95230445	+	560537	42
Chst2	9	95399292	95406722	-	7431	34
U2surp	9	95456898	95511996	-	55099	1206
Paqr9	9	95559657	95568023	+	8367	0
Pcolce2	9	95637601	95698096	+	60496	1
Trpc1	9	95705082	95750358	-	45277	24
Pls1	9	95752642	95845286	-	92645	168
Atr	9	95857597	95951781	+	94185	46
Xrn1	9	95954760	96057803	+	103044	5
Gk5	9	96119362	96184608	+	65247	0
Tfdp2	9	96196275	96323646	+	127372	25
Atp1b3	9	96332655	96364442	-	31788	1081
Rnf7	9	96470937	96478675	-	7739	108
Gm28729	9	96486001	96525264	-	39264	0
Rasa2	9	96539300	96631617	-	92318	1397
Zbtb38	9	96682770	96752831	-	70062	573
Pxylp1	9	96823336	96892669	-	69334	281
Spsb4	9	96943482	97018843	-	75362	2
Slc25a36	9	97074961	97111157	-	36197	785
Trim42	9	97349562	97369958	-	20397	0
Clstn2	9	97444395	98033181	-	588787	7
Nmnat3	9	98287435	98420438	+	133004	7
Rbp1	9	98422961	98446575	+	23615	0
Rbp2	9	98486115	98509781	+	23667	0
Copb2	9	98563731	98588382	+	24652	36
Mrps22	9	98588730	98601660	-	12931	101
Prr23a1	9	98842503	98843385	+	883	0
Prr23a2	9	98856494	98857374	+	881	0
Prr23a3	9	98864767	98866583	+	1817	0
7420426K07Rik	9	98903119	98904622	+	1504	0
Foxl2	9	98955288	98958543	+	3256	0
Faim	9	98986373	99002021	+	15649	4
Gm1123	9	99006790	99035715	-	28926	8
Pik3cb	9	99036654	99140621	-	103968	176
Faiml	9	99229376	99237239	-	7864	0
Cep70	9	99243367	99300404	+	57038	9
Esyt3	9	99309963	99358518	-	48556	2
Mras	9	99385420	99437381	-	51962	4
Nme9	9	99451475	99474654	+	23180	22
Armc8	9	99478372	99568899	-	90528	1104
Dbr1	9	99575799	99584501	+	8703	0
A4gnt	9	99612502	99622367	+	9866	0
Dzip1l	9	99629496	99669256	+	39761	1
Cldn18	9	99689461	99717267	-	27807	0
Sox14	9	99874106	99876170	-	2065	0
Il20rb	9	100457719	100486788	-	29070	189
Nck1	9	100492293	100546134	-	53842	848
Slc35g2	9	100552188	100571090	-	18903	0
Stag1	9	100597798	100958545	+	360748	59
Pccb	9	100982032	101034898	-	52867	92
Msl2	9	101074101	101104800	+	30700	3
Ppp2r3a	9	101105084	101251795	-	146712	201
Ephb1	9	101922128	102354693	-	432566	5
9630041A04Rik	9	101938481	101943219	+	4739	0
Ky	9	102505750	102546239	+	40490	1
Cep63	9	102584588	102626534	-	41947	302
Anapc13	9	102626296	102634425	+	8130	8
Amotl2	9	102716672	102733418	+	16747	0
Ryk	9	102834917	102908305	+	73389	0
Slco2a1	9	103008002	103096002	+	88001	3
Rab6b	9	103111787	103185276	+	73490	2
